specimen,source,label,family,coords,coordinate_count,active_count,amplitude_u,per_node_gain,filter_l2,push_coverage,push_best_rank,push_best_probability,push_best_token_id,push_best_step,fixed_logit_max_abs_delta,hard_push_hit,free_text
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n5-u-2,upper-jump,21,1,23,-2.0,0.6764616329823152,2.0,0.003118574619293213,5,0.006469849031418562,26,15,0.7082757949829102,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n0-u-2,upper-jump,24,1,23,-2.0,0.6764616329823152,2.0,0.002490222454071045,6,0.006783481687307358,26,15,0.6744084358215332,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n1-u-2,upper-jump,25,1,23,-2.0,0.6764616329823152,2.0,0.0017851591110229492,6,0.006616947241127491,26,15,0.6716629266738892,0,"The company's name is the world's most famous for its customers,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n2-u-2,upper-jump,26,1,23,-2.0,0.6764616329823152,2.0,0.004020810127258301,7,0.006393385119736195,26,15,1.1904687881469727,0,The Westin is a new one-to-one-the-mech
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m3n0-u-2,upper-jump,28,1,23,-2.0,0.6764616329823152,2.0,0.0017807483673095703,5,0.007033649366348982,26,15,0.815527081489563,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m4n0-u-2,upper-jump,30,1,23,-2.0,0.6764616329823152,2.0,0.0025862455368041992,5,0.007301581557840109,26,15,0.3866748809814453,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed0-u-2,ancestor-chain,"0,16,24,28,30",5,23,-2.0,0.6764616329823152,4.47213595499958,0.0017716288566589355,5,0.007578050717711449,26,15,2.074228286743164,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed0-u-2,off-path-matched,"1,2,3,4,5",5,23,-2.0,0.6764616329823152,4.47213595499958,0.0019814372062683105,6,0.0065771229565143585,26,15,0.7197380065917969,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed1-u-2,ancestor-chain,"1,16,24,28,30",5,23,-2.0,0.6764616329823152,4.47213595499958,0.0017868280410766602,5,0.00764530198648572,26,15,1.8813056945800781,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed1-u-2,off-path-matched,"0,2,3,4,5",5,23,-2.0,0.6764616329823152,4.47213595499958,0.002169668674468994,6,0.006457692943513393,26,15,0.8814263343811035,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed2-u-2,ancestor-chain,"2,17,24,28,30",5,23,-2.0,0.6764616329823152,4.47213595499958,0.0016129016876220703,5,0.007497553247958422,26,15,1.356245517730713,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed2-u-2,off-path-matched,"0,1,3,4,5",5,23,-2.0,0.6764616329823152,4.47213595499958,0.0021788477897644043,6,0.006599897053092718,26,15,0.6760001182556152,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed3-u-2,ancestor-chain,"3,17,24,28,30",5,23,-2.0,0.6764616329823152,4.47213595499958,0.0015195012092590332,5,0.007526880130171776,26,15,1.1992194652557373,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed3-u-2,off-path-matched,"0,1,2,4,5",5,23,-2.0,0.6764616329823152,4.47213595499958,0.002176821231842041,6,0.006539948750287294,26,15,0.8234217166900635,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed4-u-2,ancestor-chain,"4,18,25,28,30",5,23,-2.0,0.6764616329823152,4.47213595499958,0.0012516975402832031,5,0.007505643181502819,26,15,1.189326524734497,0,"The world's largest online travel agency, in the Westinberg, the"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed4-u-2,off-path-matched,"0,1,2,3,5",5,23,-2.0,0.6764616329823152,4.47213595499958,0.002234816551208496,6,0.006472397595643997,26,15,1.3811993598937988,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed5-u-2,ancestor-chain,"5,18,25,28,30",5,23,-2.0,0.6764616329823152,4.47213595499958,0.0012116432189941406,5,0.0075170244090259075,26,15,1.2057292461395264,0,"The world's largest online travel agency, in the Westinberg, the"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed5-u-2,off-path-matched,"0,1,2,3,4",5,23,-2.0,0.6764616329823152,4.47213595499958,0.00229567289352417,6,0.006515096873044968,26,15,1.2261204719543457,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed6-u-2,ancestor-chain,"6,19,25,28,30",5,23,-2.0,0.6764616329823152,4.47213595499958,0.0009530782699584961,5,0.007570956833660603,26,15,1.778940200805664,0,"The world's largest online travel agency, in the world of the city,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed6-u-2,off-path-matched,"0,1,2,3,4",5,23,-2.0,0.6764616329823152,4.47213595499958,0.00229567289352417,6,0.006515096873044968,26,15,1.2261204719543457,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed7-u-2,ancestor-chain,"7,19,25,28,30",5,23,-2.0,0.6764616329823152,4.47213595499958,0.0009667873382568359,5,0.007629509083926678,26,15,1.820271372795105,0,"The world's largest online travel agency, in the world of the American-"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed7-u-2,off-path-matched,"0,1,2,3,4",5,23,-2.0,0.6764616329823152,4.47213595499958,0.00229567289352417,6,0.006515096873044968,26,15,1.2261204719543457,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed8-u-2,ancestor-chain,"8,20,26,30",4,23,-2.0,0.6764616329823152,4.0,0.0048487186431884766,9,0.006610577926039696,26,15,1.9613924026489258,0,"The Westin is a new one-piece, and the world's largest"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed8-u-2,off-path-matched,"0,1,2,3",4,23,-2.0,0.6764616329823152,4.0,0.0024017691612243652,6,0.006511164829134941,26,15,1.3427023887634277,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed9-u-2,ancestor-chain,"9,20,26,30",4,23,-2.0,0.6764616329823152,4.0,0.005024552345275879,9,0.006656416691839695,26,15,2.0397629737854004,0,"The Westin is a new one-piece, and the world's largest"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed9-u-2,off-path-matched,"0,1,2,3",4,23,-2.0,0.6764616329823152,4.0,0.0024017691612243652,6,0.006511164829134941,26,15,1.3427023887634277,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed10-u-2,ancestor-chain,"10,21,26,30",4,23,-2.0,0.6764616329823152,4.0,0.005524873733520508,9,0.006744816899299622,26,15,2.2585325241088867,0,"The Westin is a new one-piece, and the world's largest"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed10-u-2,off-path-matched,"0,1,2,3",4,23,-2.0,0.6764616329823152,4.0,0.0024017691612243652,6,0.006511164829134941,26,15,1.3427023887634277,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed11-u-2,ancestor-chain,"11,21,26,30",4,23,-2.0,0.6764616329823152,4.0,0.005647480487823486,9,0.006778837647289038,26,15,2.3143014907836914,0,"The Westin is a new one-piece, and the world's largest"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed11-u-2,off-path-matched,"0,1,2,3",4,23,-2.0,0.6764616329823152,4.0,0.0024017691612243652,6,0.006511164829134941,26,15,1.3427023887634277,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,uniform-all-u-1,uniform-all,"0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19,20,21,24,25,26,28,30",23,23,-1.0,0.7343277260358962,4.795831523312719,0.002875089645385742,6,0.006347436923533678,26,15,3.818592071533203,0,The Westin is a good example of a kind of interest in the west of
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n0-u-1,fine-jump,0,1,23,-1.0,0.7343277260358962,1.0,0.0026721954345703125,6,0.006588228978216648,26,15,0.3768148422241211,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n1-u-1,fine-jump,1,1,23,-1.0,0.7343277260358962,1.0,0.0023940205574035645,6,0.006673301104456186,26,15,0.19835400581359863,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n2-u-1,fine-jump,2,1,23,-1.0,0.7343277260358962,1.0,0.002412259578704834,6,0.0066093625500798225,26,15,0.22995948791503906,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n3-u-1,fine-jump,3,1,23,-1.0,0.7343277260358962,1.0,0.0024617910385131836,6,0.006655251607298851,26,15,0.17535161972045898,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n4-u-1,fine-jump,4,1,23,-1.0,0.7343277260358962,1.0,0.002508878707885742,6,0.006614154204726219,26,15,0.19475865364074707,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n5-u-1,fine-jump,5,1,23,-1.0,0.7343277260358962,1.0,0.0023610591888427734,6,0.006620563566684723,26,15,0.1585068702697754,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n6-u-1,fine-jump,6,1,23,-1.0,0.7343277260358962,1.0,0.0021796822547912598,6,0.006544612813740969,26,15,0.2791125774383545,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n7-u-1,fine-jump,7,1,23,-1.0,0.7343277260358962,1.0,0.002119600772857666,6,0.006572067737579346,26,15,0.40201497077941895,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n8-u-1,fine-jump,8,1,23,-1.0,0.7343277260358962,1.0,0.002698063850402832,5,0.006410531233996153,26,15,0.28667259216308594,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n9-u-1,fine-jump,9,1,23,-1.0,0.7343277260358962,1.0,0.002695322036743164,5,0.0064916894771158695,26,15,0.2800922393798828,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n10-u-1,fine-jump,10,1,23,-1.0,0.7343277260358962,1.0,0.0026979446411132812,5,0.0065294234082102776,26,15,0.2976081371307373,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n11-u-1,fine-jump,11,1,23,-1.0,0.7343277260358962,1.0,0.00266873836517334,5,0.006520702503621578,26,15,0.3165702819824219,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n0-u-1,upper-jump,16,1,23,-1.0,0.7343277260358962,1.0,0.0026468634605407715,6,0.006666983477771282,26,15,0.36905503273010254,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n1-u-1,upper-jump,17,1,23,-1.0,0.7343277260358962,1.0,0.0023218393325805664,6,0.006660276558250189,26,15,0.32445478439331055,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n2-u-1,upper-jump,18,1,23,-1.0,0.7343277260358962,1.0,0.002319812774658203,6,0.00660281116142869,26,15,0.2550954818725586,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n3-u-1,upper-jump,19,1,23,-1.0,0.7343277260358962,1.0,0.001944899559020996,6,0.0065809134393930435,26,15,0.6155523061752319,0,"The company's name is the world's most famous for its customers,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n4-u-1,upper-jump,20,1,23,-1.0,0.7343277260358962,1.0,0.0029021501541137695,5,0.00642644427716732,26,15,0.4440193176269531,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n5-u-1,upper-jump,21,1,23,-1.0,0.7343277260358962,1.0,0.00298154354095459,5,0.006499310024082661,26,15,0.5598034858703613,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n0-u-1,upper-jump,24,1,23,-1.0,0.7343277260358962,1.0,0.002480804920196533,6,0.00676937447860837,26,15,0.4952411651611328,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n1-u-1,upper-jump,25,1,23,-1.0,0.7343277260358962,1.0,0.0018984079360961914,6,0.006610996555536985,26,15,0.5360734462738037,0,"The company's name is the world's most famous for its name,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n2-u-1,upper-jump,26,1,23,-1.0,0.7343277260358962,1.0,0.003694295883178711,6,0.006440786179155111,26,15,0.9784870147705078,0,The newest of the Westinberg was the first to introduce the new products
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m3n0-u-1,upper-jump,28,1,23,-1.0,0.7343277260358962,1.0,0.0019306540489196777,5,0.006954311393201351,26,15,0.6552536487579346,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m4n0-u-1,upper-jump,30,1,23,-1.0,0.7343277260358962,1.0,0.0025777816772460938,5,0.0071719493716955185,26,15,0.3002641201019287,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed0-u-1,ancestor-chain,"0,16,24,28,30",5,23,-1.0,0.7343277260358962,2.23606797749979,0.0018873214721679688,5,0.007460476830601692,26,15,1.5420989990234375,0,The Westin is a new one-to-one-the-meter
