case,count,offset,protocol_depth,channel,merge,group,gradient
count4-offset2,4,2,7,extra,4,4,0.0
count4-offset2,4,2,7,extra,4,5,0.0
count4-offset2,4,2,7,extra,4,6,0.0
count4-offset2,4,2,7,extra,4,7,0.0
count4-offset3,4,3,7,extra,0,0,0.00025574586470611393
count4-offset3,4,3,7,extra,0,1,0.0001807085209293291
count4-offset3,4,3,7,extra,0,2,0.0002796348126139492
count4-offset3,4,3,7,extra,0,3,0.0003112934355158359
count4-offset3,4,3,7,extra,0,4,0.00034670467721298337
count4-offset3,4,3,7,extra,0,5,0.0002547202166169882
count4-offset3,4,3,7,extra,0,6,0.00021310496958903968
count4-offset3,4,3,7,extra,0,7,0.00026136974338442087
count4-offset3,4,3,7,extra,1,0,-5.034647256252356e-05
count4-offset3,4,3,7,extra,1,1,-2.2836753487354144e-05
count4-offset3,4,3,7,extra,1,2,-7.246082532219589e-05
count4-offset3,4,3,7,extra,1,3,-6.299882079474628e-05
count4-offset3,4,3,7,extra,1,4,-6.556754669873044e-05
count4-offset3,4,3,7,extra,1,5,-4.9371599743608385e-05
count4-offset3,4,3,7,extra,1,6,-4.3009506043745205e-05
count4-offset3,4,3,7,extra,1,7,-4.1283437894890085e-05
count4-offset3,4,3,7,extra,2,0,-3.501796527416445e-05
count4-offset3,4,3,7,extra,2,1,-1.5671861547161825e-05
count4-offset3,4,3,7,extra,2,2,-3.471170930424705e-05
count4-offset3,4,3,7,extra,2,3,-3.412670048419386e-05
count4-offset3,4,3,7,extra,2,4,-3.549822577042505e-05
count4-offset3,4,3,7,extra,2,5,-2.6832824005396105e-05
count4-offset3,4,3,7,extra,2,6,-2.409817898296751e-05
count4-offset3,4,3,7,extra,2,7,-2.6862495360546745e-05
count4-offset3,4,3,7,extra,3,0,0.0
count4-offset3,4,3,7,extra,3,1,0.0
count4-offset3,4,3,7,extra,3,2,0.0
count4-offset3,4,3,7,extra,3,3,0.0
count4-offset3,4,3,7,extra,3,4,0.0
count4-offset3,4,3,7,extra,3,5,0.0
count4-offset3,4,3,7,extra,3,6,0.0
count4-offset3,4,3,7,extra,3,7,0.0
count4-offset3,4,3,7,extra,4,0,0.0
count4-offset3,4,3,7,extra,4,1,0.0
count4-offset3,4,3,7,extra,4,2,0.0
count4-offset3,4,3,7,extra,4,3,0.0
count4-offset3,4,3,7,extra,4,4,0.0
count4-offset3,4,3,7,extra,4,5,0.0
count4-offset3,4,3,7,extra,4,6,0.0
count4-offset3,4,3,7,extra,4,7,0.0
count8,8,0,7,extra,0,0,-4.065227130922722e-06
count8,8,0,7,extra,0,1,-1.4689078398077982e-08
count8,8,0,7,extra,0,2,-3.4638117085705744e-06
count8,8,0,7,extra,0,3,-2.45675073529128e-06
count8,8,0,7,extra,0,4,-3.2011428174882894e-06
count8,8,0,7,extra,0,5,-1.0509420462767594e-06
count8,8,0,7,extra,0,6,-2.640830189193366e-06
count8,8,0,7,extra,0,7,-1.4133845525066135e-06
count8,8,0,7,extra,1,0,4.590198841469828e-06
count8,8,0,7,extra,1,1,3.873289642797317e-06
count8,8,0,7,extra,1,2,2.2808417270425707e-06
count8,8,0,7,extra,1,3,2.259692791994894e-06
count8,8,0,7,extra,1,4,-1.4967042716307333e-08
count8,8,0,7,extra,1,5,4.699554665421601e-06
count8,8,0,7,extra,1,6,2.594512807263527e-06
count8,8,0,7,extra,1,7,2.307067006768193e-06
count8,8,0,7,extra,2,0,-1.8090554476657417e-06
count8,8,0,7,extra,2,1,-2.0546656287478982e-07
count8,8,0,7,extra,2,2,1.5806625697223353e-07
count8,8,0,7,extra,2,3,-9.88026158665889e-07
count8,8,0,7,extra,2,4,1.4427129144678474e-06
count8,8,0,7,extra,2,5,1.2165115776952007e-06
count8,8,0,7,extra,2,6,-2.8708393529086607e-07
count8,8,0,7,extra,2,7,-1.4716329133079853e-07
count8,8,0,7,extra,3,0,0.0
count8,8,0,7,extra,3,1,0.0
count8,8,0,7,extra,3,2,0.0
count8,8,0,7,extra,3,3,0.0
count8,8,0,7,extra,3,4,0.0
count8,8,0,7,extra,3,5,0.0
count8,8,0,7,extra,3,6,0.0
count8,8,0,7,extra,3,7,0.0
count8,8,0,7,extra,4,0,0.0
count8,8,0,7,extra,4,1,0.0
count8,8,0,7,extra,4,2,0.0
count8,8,0,7,extra,4,3,0.0
count8,8,0,7,extra,4,4,0.0
count8,8,0,7,extra,4,5,0.0
count8,8,0,7,extra,4,6,0.0
count8,8,0,7,extra,4,7,0.0
